id	q1	q2	verb1	verb2	if_rate1	if_rate2	same_verb	same_unit	which_unit_comp	is_greater	operation
10365	75.0	75.0	have	have	False	False	True	False	None	False
10365	120.0	75.0	have	have	False	False	True	False	None	True
10365	120.0	75.0	have	have	False	False	True	False	None	True
10365	120.0	75.0	have	have	False	False	True	False	None	True
10365	75.0	2.0	have	make	False	False	False	False	None	True
10365	75.0	2.0	have	make	False	False	False	False	None	True
10365	120.0	75.0	have	have	False	False	True	False	None	True
10365	75.0	2.0	have	make	False	False	False	False	None	True
10365	120.0	2.0	have	make	False	False	False	False	None	True
10365	120.0	2.0	have	make	False	False	False	False	None	True
10408	5.0	2.0	make	miss	False	False	False	True	None	True
10408	84.0	10.0	score	make	False	False	False	False	None	True
10408	5.0	2.0	make	miss	False	False	False	True	None	True
10408	5.0	2.0	make	miss	False	False	False	True	None	True
10408	84.0	8.0	score	make	False	False	False	False	None	True
10408	5.0	2.0	make	miss	False	False	False	True	None	True
10408	10.0	8.0	make	make	False	False	True	False	None	True
10408	5.0	2.0	make	miss	False	False	False	True	None	True
10408	84.0	10.0	score	make	False	False	False	False	None	True
10408	5.0	2.0	make	miss	False	False	False	True	None	True
10408	10.0	8.0	make	make	False	False	True	False	None	True
10408	5.0	2.0	make	miss	False	False	False	True	None	True
10408	5.0	2.0	make	miss	False	False	False	True	None	True
10408	84.0	8.0	score	make	False	False	False	False	None	True
10408	5.0	2.0	make	miss	False	False	False	True	None	True
10408	84.0	8.0	score	make	False	False	False	False	None	True
10408	5.0	2.0	make	miss	False	False	False	True	None	True
10408	5.0	2.0	make	miss	False	False	False	True	None	True
10408	84.0	8.0	score	make	False	False	False	False	None	True
10408	5.0	2.0	make	miss	False	False	False	True	None	True
10408	84.0	8.0	score	make	False	False	False	False	None	True
10408	5.0	2.0	make	miss	False	False	False	True	None	True
10408	10.0	8.0	make	make	False	False	True	True	None	True
10408	5.0	2.0	make	miss	False	False	False	True	None	True
10408	10.0	8.0	make	make	False	False	True	True	None	True
10408	5.0	2.0	make	miss	False	False	False	True	None	True
10408	84.0	8.0	score	make	False	False	False	False	None	True
10408	10.0	8.0	make	make	False	False	True	True	None	True
10408	5.0	2.0	make	miss	False	False	False	True	None	True
10408	10.0	8.0	make	make	False	False	True	True	None	True
10408	5.0	2.0	make	miss	False	False	False	True	None	True
10408	8.0	8.0	make	make	False	False	True	False	None	False
10408	5.0	2.0	make	miss	False	False	False	True	None	True
10408	8.0	8.0	make	make	False	False	True	False	None	False
10408	5.0	2.0	make	miss	False	False	False	True	None	True
10408	84.0	8.0	score	make	False	False	False	False	None	True
10408	5.0	2.0	make	miss	False	False	False	True	None	True
10408	10.0	8.0	make	make	False	False	True	False	None	True
10408	5.0	2.0	make	miss	False	False	False	True	None	True
10408	10.0	8.0	make	make	False	False	True	False	None	True
10408	5.0	2.0	make	miss	False	False	False	True	None	True
10408	84.0	8.0	score	make	False	False	False	False	None	True
10408	5.0	2.0	make	miss	False	False	False	True	None	True
10408	10.0	8.0	make	make	False	False	True	False	None	True
10408	5.0	2.0	make	miss	False	False	False	True	None	True
10408	10.0	8.0	make	make	False	False	True	True	None	True
10408	5.0	2.0	make	miss	False	False	False	True	None	True
10408	10.0	8.0	make	make	False	False	True	True	None	True
10408	5.0	2.0	make	miss	False	False	False	True	None	True
10408	10.0	8.0	make	make	False	False	True	True	None	True
10408	5.0	2.0	make	miss	False	False	False	True	None	True
10408	84.0	8.0	score	make	False	False	False	False	None	True
10408	10.0	8.0	make	make	False	False	True	True	None	True
10408	5.0	2.0	make	miss	False	False	False	True	None	True
10408	84.0	8.0	score	make	False	False	False	False	None	True
10408	5.0	2.0	make	miss	False	False	False	True	None	True
10408	84.0	8.0	score	make	False	False	False	False	None	True
10408	5.0	2.0	make	miss	False	False	False	True	None	True
10408	8.0	8.0	make	make	False	False	True	False	None	False
10408	5.0	2.0	make	miss	False	False	False	True	None	True
10408	84.0	8.0	score	make	False	False	False	False	None	True
10408	5.0	2.0	make	miss	False	False	False	True	None	True
10408	84.0	8.0	score	make	False	False	False	False	None	True
10408	5.0	2.0	make	miss	False	False	False	True	None	True
10408	84.0	8.0	score	make	False	False	False	False	None	True
10408	10.0	2.0	make	miss	False	False	False	False	None	True
10408	5.0	2.0	make	miss	False	False	False	True	None	True
10408	84.0	10.0	score	make	False	False	False	False	None	True
10408	5.0	2.0	make	miss	False	False	False	True	None	True
10408	5.0	2.0	make	miss	False	False	False	True	None	True
10408	84.0	8.0	score	make	False	False	False	False	None	True
10408	5.0	2.0	make	miss	False	False	False	True	None	True
10408	10.0	8.0	make	make	False	False	True	True	None	True
10408	5.0	2.0	make	miss	False	False	False	True	None	True
10408	84.0	10.0	score	make	False	False	False	False	None	True
10408	5.0	2.0	make	miss	False	False	False	True	None	True
10408	10.0	8.0	make	make	False	False	True	True	None	True
10408	5.0	2.0	make	miss	False	False	False	True	None	True
10408	5.0	2.0	make	miss	False	False	False	True	None	True
10408	84.0	8.0	score	make	False	False	False	False	None	True
10408	5.0	2.0	make	miss	False	False	False	True	None	True
10408	84.0	8.0	score	make	False	False	False	False	None	True
10408	5.0	2.0	make	miss	False	False	False	True	None	True
10408	5.0	2.0	make	miss	False	False	False	True	None	True
10408	84.0	8.0	score	make	False	False	False	False	None	True
10408	5.0	2.0	make	miss	False	False	False	True	None	True
10408	84.0	8.0	score	make	False	False	False	False	None	True
10408	5.0	2.0	make	miss	False	False	False	True	None	True
10408	10.0	8.0	make	make	False	False	True	False	None	True
10408	5.0	2.0	make	miss	False	False	False	True	None	True
10408	10.0	8.0	make	make	False	False	True	False	None	True
10408	5.0	2.0	make	miss	False	False	False	True	None	True
10408	84.0	8.0	score	make	False	False	False	False	None	True
10408	10.0	8.0	make	make	False	False	True	False	None	True
10408	5.0	2.0	make	miss	False	False	False	True	None	True
10408	10.0	8.0	make	make	False	False	True	False	None	True
10408	5.0	2.0	make	miss	False	False	False	True	None	True
10408	84.0	10.0	score	make	False	False	False	False	None	True
10408	8.0	5.0	make	make	False	False	True	True	None	True
10408	84.0	10.0	score	make	False	False	False	False	None	True
10408	8.0	5.0	make	make	False	False	True	True	None	True
10408	84.0	8.0	score	make	False	False	False	False	None	True
10408	8.0	5.0	make	make	False	False	True	True	None	True
10408	8.0	5.0	make	make	False	False	True	True	None	True
10408	8.0	5.0	make	make	False	False	True	True	None	True
10408	8.0	5.0	make	make	False	False	True	True	None	True
10408	84.0	2.0	score	miss	False	False	False	False	None	True
10408	10.0	8.0	make	make	False	False	True	True	None	True
10408	8.0	5.0	make	make	False	False	True	True	None	True
10408	84.0	10.0	score	make	False	False	False	False	None	True
10408	8.0	5.0	make	make	False	False	True	True	None	True
10408	84.0	10.0	score	make	False	False	False	False	None	True
10408	8.0	5.0	make	make	False	False	True	True	None	True
10408	8.0	5.0	make	make	False	False	True	True	None	True
10408	8.0	5.0	make	make	False	False	True	True	None	True
10408	10.0	8.0	make	make	False	False	True	False	None	True
10408	10.0	8.0	make	make	False	False	True	False	None	True
10408	10.0	8.0	make	make	False	False	True	False	None	True
10408	10.0	8.0	make	make	False	False	True	False	None	True
10408	84.0	5.0	score	make	False	False	False	False	None	True
10408	10.0	5.0	make	make	False	False	True	False	None	True
10408	10.0	5.0	make	make	False	False	True	False	None	True
10408	10.0	5.0	make	make	False	False	True	False	None	True
10408	8.0	2.0	make	miss	False	False	False	True	None	True
10408	84.0	10.0	score	make	False	False	False	False	None	True
10408	8.0	2.0	make	miss	False	False	False	True	None	True
10408	84.0	10.0	score	make	False	False	False	False	None	True
10408	8.0	2.0	make	miss	False	False	False	True	None	True
10408	8.0	2.0	make	miss	False	False	False	True	None	True
10408	8.0	2.0	make	miss	False	False	False	True	None	True
10408	8.0	2.0	make	miss	False	False	False	True	None	True
10408	84.0	10.0	score	make	False	False	False	False	None	True
10408	8.0	2.0	make	miss	False	False	False	True	None	True
10408	84.0	8.0	score	make	False	False	False	False	None	True
10408	8.0	2.0	make	miss	False	False	False	True	None	True
10408	8.0	2.0	make	miss	False	False	False	True	None	True
10408	10.0	5.0	make	make	False	False	True	False	None	True
10408	8.0	2.0	make	miss	False	False	False	True	None	True
10408	8.0	2.0	make	miss	False	False	False	True	None	True
10408	8.0	2.0	make	miss	False	False	False	True	None	True
10408	84.0	8.0	score	make	False	False	False	False	None	True
10408	8.0	2.0	make	miss	False	False	False	True	None	True
10408	84.0	8.0	score	make	False	False	False	False	None	True
10408	10.0	8.0	make	make	False	False	True	False	None	True
10408	10.0	8.0	make	make	False	False	True	False	None	True
10408	84.0	8.0	score	make	False	False	False	False	None	True
10408	10.0	8.0	make	make	False	False	True	False	None	True
10408	84.0	8.0	score	make	False	False	False	False	None	True
10408	10.0	2.0	make	miss	False	False	False	False	None	True
10408	10.0	2.0	make	miss	False	False	False	False	None	True
10408	10.0	2.0	make	miss	False	False	False	False	None	True
10408	84.0	8.0	score	make	False	False	False	False	None	True
10408	10.0	2.0	make	miss	False	False	False	False	None	True
10408	10.0	2.0	make	miss	False	False	False	False	None	True
10408	84.0	10.0	score	make	False	False	False	False	None	True
10408	8.0	5.0	make	make	False	False	True	False	None	True
10408	84.0	10.0	score	make	False	False	False	False	None	True
10408	8.0	5.0	make	make	False	False	True	False	None	True
10408	84.0	8.0	score	make	False	False	False	False	None	True
10408	8.0	5.0	make	make	False	False	True	False	None	True
10408	8.0	5.0	make	make	False	False	True	False	None	True
10408	8.0	5.0	make	make	False	False	True	False	None	True
10408	8.0	5.0	make	make	False	False	True	False	None	True
10408	84.0	2.0	score	miss	False	False	False	False	None	True
10408	10.0	8.0	make	make	False	False	True	False	None	True
10408	8.0	5.0	make	make	False	False	True	False	None	True
10408	84.0	10.0	score	make	False	False	False	False	None	True
10408	8.0	5.0	make	make	False	False	True	False	None	True
10408	84.0	10.0	score	make	False	False	False	False	None	True
10408	8.0	5.0	make	make	False	False	True	False	None	True
10408	8.0	5.0	make	make	False	False	True	False	None	True
10408	8.0	5.0	make	make	False	False	True	False	None	True
10408	10.0	8.0	make	make	False	False	True	True	None	True
10408	10.0	8.0	make	make	False	False	True	True	None	True
10408	10.0	8.0	make	make	False	False	True	True	None	True
10408	10.0	8.0	make	make	False	False	True	True	None	True
10408	84.0	5.0	score	make	False	False	False	False	None	True
10408	10.0	5.0	make	make	False	False	True	False	None	True
10408	10.0	5.0	make	make	False	False	True	False	None	True
10408	10.0	5.0	make	make	False	False	True	False	None	True
10408	84.0	8.0	score	make	False	False	False	False	None	True
10408	10.0	8.0	make	make	False	False	True	False	None	True
10408	8.0	5.0	make	make	False	False	True	False	None	True
10408	10.0	8.0	make	make	False	False	True	False	None	True
10408	8.0	5.0	make	make	False	False	True	False	None	True
10408	84.0	8.0	score	make	False	False	False	False	None	True
10408	8.0	5.0	make	make	False	False	True	False	None	True
10408	10.0	8.0	make	make	False	False	True	True	None	True
10408	84.0	8.0	score	make	False	False	False	False	None	True
10408	10.0	8.0	make	make	False	False	True	True	None	True
10408	10.0	8.0	make	make	False	False	True	True	None	True
10408	84.0	5.0	score	make	False	False	False	False	None	True
10408	10.0	8.0	make	make	False	False	True	True	None	True
10408	84.0	5.0	score	make	False	False	False	False	None	True
10408	10.0	5.0	make	make	False	False	True	False	None	True
10408	10.0	5.0	make	make	False	False	True	False	None	True
10408	84.0	8.0	score	make	False	False	False	False	None	True
10408	10.0	5.0	make	make	False	False	True	False	None	True
10408	10.0	5.0	make	make	False	False	True	False	None	True
10408	84.0	2.0	score	miss	False	False	False	False	None	True
10408	10.0	5.0	make	make	False	False	True	False	None	True
10408	84.0	2.0	score	miss	False	False	False	False	None	True
10408	8.0	8.0	make	make	False	False	True	False	None	False
10408	8.0	8.0	make	make	False	False	True	False	None	False
10408	8.0	8.0	make	make	False	False	True	False	None	False
10408	10.0	8.0	make	make	False	False	True	False	None	True
10408	10.0	8.0	make	make	False	False	True	False	None	True
10408	10.0	8.0	make	make	False	False	True	False	None	True
10408	10.0	8.0	make	make	False	False	True	True	None	True
10408	10.0	8.0	make	make	False	False	True	True	None	True
10408	10.0	8.0	make	make	False	False	True	True	None	True
10408	8.0	8.0	make	make	False	False	True	False	None	False
10408	10.0	5.0	make	make	False	False	True	False	None	True
10408	8.0	8.0	make	make	False	False	True	False	None	False
10408	10.0	5.0	make	make	False	False	True	False	None	True
10408	8.0	8.0	make	make	False	False	True	False	None	False
10408	10.0	5.0	make	make	False	False	True	False	None	True
10408	8.0	8.0	make	make	False	False	True	False	None	False
10408	10.0	2.0	make	miss	False	False	False	False	None	True
10408	84.0	8.0	score	make	False	False	False	False	None	True
10408	10.0	8.0	make	make	False	False	True	True	None	True
10408	8.0	5.0	make	make	False	False	True	True	None	True
10408	10.0	8.0	make	make	False	False	True	True	None	True
10408	8.0	5.0	make	make	False	False	True	True	None	True
10408	84.0	8.0	score	make	False	False	False	False	None	True
10408	8.0	5.0	make	make	False	False	True	True	None	True
10408	10.0	8.0	make	make	False	False	True	False	None	True
10408	84.0	8.0	score	make	False	False	False	False	None	True
10408	10.0	8.0	make	make	False	False	True	False	None	True
10408	10.0	8.0	make	make	False	False	True	False	None	True
10408	84.0	5.0	score	make	False	False	False	False	None	True
10408	10.0	8.0	make	make	False	False	True	False	None	True
10408	84.0	5.0	score	make	False	False	False	False	None	True
10408	10.0	5.0	make	make	False	False	True	False	None	True
10408	10.0	5.0	make	make	False	False	True	False	None	True
10408	84.0	8.0	score	make	False	False	False	False	None	True
10408	10.0	5.0	make	make	False	False	True	False	None	True
10408	10.0	5.0	make	make	False	False	True	False	None	True
10408	84.0	2.0	score	miss	False	False	False	False	None	True
10408	10.0	5.0	make	make	False	False	True	False	None	True
10408	84.0	2.0	score	miss	False	False	False	False	None	True
10408	8.0	5.0	make	make	False	False	True	False	None	True
10408	8.0	2.0	make	miss	False	False	False	True	None	True
10408	8.0	5.0	make	make	False	False	True	False	None	True
10408	8.0	2.0	make	miss	False	False	False	True	None	True
10408	8.0	5.0	make	make	False	False	True	False	None	True
10408	8.0	2.0	make	miss	False	False	False	True	None	True
10408	8.0	5.0	make	make	False	False	True	False	None	True
10408	8.0	2.0	make	miss	False	False	False	True	None	True
10408	84.0	10.0	score	make	False	False	False	False	None	True
10408	8.0	5.0	make	make	False	False	True	False	None	True
10408	8.0	2.0	make	miss	False	False	False	True	None	True
10408	10.0	8.0	make	make	False	False	True	True	None	True
10408	8.0	2.0	make	miss	False	False	False	True	None	True
10408	10.0	8.0	make	make	False	False	True	True	None	True
10408	8.0	2.0	make	miss	False	False	False	True	None	True
10408	10.0	8.0	make	make	False	False	True	True	None	True
10408	84.0	5.0	score	make	False	False	False	False	None	True
10408	8.0	2.0	make	miss	False	False	False	True	None	True
10408	10.0	8.0	make	make	False	False	True	True	None	True
10408	84.0	8.0	score	make	False	False	False	False	None	True
10408	10.0	5.0	make	make	False	False	True	False	None	True
10408	8.0	2.0	make	miss	False	False	False	True	None	True
10408	10.0	5.0	make	make	False	False	True	False	None	True
10408	8.0	2.0	make	miss	False	False	False	True	None	True
10408	8.0	5.0	make	make	False	False	True	False	None	True
10408	8.0	2.0	make	miss	False	False	False	True	None	True
10408	8.0	5.0	make	make	False	False	True	False	None	True
10408	8.0	2.0	make	miss	False	False	False	True	None	True
10408	8.0	5.0	make	make	False	False	True	False	None	True
10408	8.0	2.0	make	miss	False	False	False	True	None	True
10408	8.0	5.0	make	make	False	False	True	False	None	True
10408	8.0	2.0	make	miss	False	False	False	True	None	True
10408	8.0	5.0	make	make	False	False	True	False	None	True
10408	8.0	2.0	make	miss	False	False	False	True	None	True
10408	8.0	5.0	make	make	False	False	True	False	None	True
10408	10.0	8.0	make	make	False	False	True	False	None	True
10408	8.0	5.0	make	make	False	False	True	False	None	True
10408	10.0	8.0	make	make	False	False	True	False	None	True
10408	8.0	5.0	make	make	False	False	True	False	None	True
10408	10.0	8.0	make	make	False	False	True	False	None	True
10408	8.0	5.0	make	make	False	False	True	False	None	True
10408	10.0	8.0	make	make	False	False	True	False	None	True
10408	8.0	5.0	make	make	False	False	True	False	None	True
10408	10.0	2.0	make	miss	False	False	False	False	None	True
10408	8.0	5.0	make	make	False	False	True	False	None	True
10408	10.0	2.0	make	miss	False	False	False	False	None	True
10408	8.0	2.0	make	miss	False	False	False	False	None	True
10408	84.0	10.0	score	make	False	False	False	False	None	True
10408	8.0	2.0	make	miss	False	False	False	False	None	True
10408	84.0	10.0	score	make	False	False	False	False	None	True
10408	8.0	2.0	make	miss	False	False	False	False	None	True
10408	8.0	2.0	make	miss	False	False	False	False	None	True
10408	8.0	2.0	make	miss	False	False	False	False	None	True
10408	8.0	2.0	make	miss	False	False	False	False	None	True
10408	84.0	10.0	score	make	False	False	False	False	None	True
10408	8.0	2.0	make	miss	False	False	False	False	None	True
10408	84.0	8.0	score	make	False	False	False	False	None	True
10408	8.0	2.0	make	miss	False	False	False	False	None	True
10408	8.0	2.0	make	miss	False	False	False	False	None	True
10408	10.0	5.0	make	make	False	False	True	False	None	True
10408	8.0	2.0	make	miss	False	False	False	False	None	True
10408	8.0	2.0	make	miss	False	False	False	False	None	True
10408	8.0	2.0	make	miss	False	False	False	False	None	True
10408	84.0	8.0	score	make	False	False	False	False	None	True
10408	8.0	2.0	make	miss	False	False	False	False	None	True
10408	84.0	8.0	score	make	False	False	False	False	None	True
10408	10.0	8.0	make	make	False	False	True	True	None	True
10408	10.0	8.0	make	make	False	False	True	True	None	True
10408	84.0	8.0	score	make	False	False	False	False	None	True
10408	10.0	8.0	make	make	False	False	True	True	None	True
10408	84.0	8.0	score	make	False	False	False	False	None	True
10408	10.0	2.0	make	miss	False	False	False	False	None	True
10408	10.0	2.0	make	miss	False	False	False	False	None	True
10408	10.0	2.0	make	miss	False	False	False	False	None	True
10408	84.0	8.0	score	make	False	False	False	False	None	True
10408	10.0	2.0	make	miss	False	False	False	False	None	True
10408	10.0	2.0	make	miss	False	False	False	False	None	True
10408	8.0	5.0	make	make	False	False	True	True	None	True
10408	8.0	2.0	make	miss	False	False	False	False	None	True
10408	8.0	5.0	make	make	False	False	True	True	None	True
10408	8.0	2.0	make	miss	False	False	False	False	None	True
10408	8.0	5.0	make	make	False	False	True	True	None	True
10408	8.0	2.0	make	miss	False	False	False	False	None	True
10408	8.0	5.0	make	make	False	False	True	True	None	True
10408	8.0	2.0	make	miss	False	False	False	False	None	True
10408	84.0	10.0	score	make	False	False	False	False	None	True
10408	8.0	5.0	make	make	False	False	True	True	None	True
10408	8.0	2.0	make	miss	False	False	False	False	None	True
10408	10.0	8.0	make	make	False	False	True	False	None	True
10408	8.0	2.0	make	miss	False	False	False	False	None	True
10408	10.0	8.0	make	make	False	False	True	False	None	True
10408	8.0	2.0	make	miss	False	False	False	False	None	True
10408	10.0	8.0	make	make	False	False	True	False	None	True
10408	84.0	5.0	score	make	False	False	False	False	None	True
10408	8.0	2.0	make	miss	False	False	False	False	None	True
10408	10.0	8.0	make	make	False	False	True	False	None	True
10408	84.0	8.0	score	make	False	False	False	False	None	True
10408	10.0	5.0	make	make	False	False	True	False	None	True
10408	8.0	2.0	make	miss	False	False	False	False	None	True
10408	10.0	5.0	make	make	False	False	True	False	None	True
10408	8.0	2.0	make	miss	False	False	False	False	None	True
10408	8.0	5.0	make	make	False	False	True	True	None	True
10408	8.0	2.0	make	miss	False	False	False	False	None	True
10408	8.0	5.0	make	make	False	False	True	True	None	True
10408	8.0	2.0	make	miss	False	False	False	False	None	True
10408	8.0	5.0	make	make	False	False	True	True	None	True
10408	8.0	2.0	make	miss	False	False	False	False	None	True
10408	8.0	5.0	make	make	False	False	True	True	None	True
10408	8.0	2.0	make	miss	False	False	False	False	None	True
10408	8.0	5.0	make	make	False	False	True	True	None	True
10408	8.0	2.0	make	miss	False	False	False	False	None	True
10408	8.0	5.0	make	make	False	False	True	True	None	True
10408	10.0	8.0	make	make	False	False	True	True	None	True
10408	8.0	5.0	make	make	False	False	True	True	None	True
10408	10.0	8.0	make	make	False	False	True	True	None	True
10408	8.0	5.0	make	make	False	False	True	True	None	True
10408	10.0	8.0	make	make	False	False	True	True	None	True
10408	8.0	5.0	make	make	False	False	True	True	None	True
10408	10.0	8.0	make	make	False	False	True	True	None	True
10408	8.0	5.0	make	make	False	False	True	True	None	True
10408	10.0	2.0	make	miss	False	False	False	False	None	True
10408	8.0	5.0	make	make	False	False	True	True	None	True
10408	10.0	2.0	make	miss	False	False	False	False	None	True
10408	10.0	5.0	make	make	False	False	True	False	None	True
10408	8.0	2.0	make	miss	False	False	False	False	None	True
10408	10.0	5.0	make	make	False	False	True	False	None	True
10408	8.0	2.0	make	miss	False	False	False	False	None	True
10408	10.0	5.0	make	make	False	False	True	False	None	True
10408	8.0	2.0	make	miss	False	False	False	False	None	True
10408	84.0	5.0	score	make	False	False	False	False	None	True
10408	8.0	2.0	make	miss	False	False	False	False	None	True
10408	84.0	5.0	score	make	False	False	False	False	None	True
10408	10.0	8.0	make	make	False	False	True	False	None	True
10408	8.0	2.0	make	miss	False	False	False	False	None	True
10408	10.0	8.0	make	make	False	False	True	False	None	True
10408	8.0	2.0	make	miss	False	False	False	False	None	True
10408	10.0	8.0	make	make	False	False	True	False	None	True
10408	8.0	2.0	make	miss	False	False	False	False	None	True
10408	10.0	8.0	make	make	False	False	True	False	None	True
10408	8.0	2.0	make	miss	False	False	False	False	None	True
10408	8.0	2.0	make	miss	False	False	False	False	None	True
10408	10.0	8.0	make	make	False	False	True	True	None	True
10408	10.0	8.0	make	make	False	False	True	True	None	True
10408	10.0	2.0	make	miss	False	False	False	False	None	True
10408	10.0	2.0	make	miss	False	False	False	False	None	True
10408	84.0	8.0	score	make	False	False	False	False	None	True
10408	84.0	8.0	score	make	False	False	False	False	None	True
10408	10.0	5.0	make	make	False	False	True	False	None	True
10408	8.0	8.0	make	make	False	False	True	False	None	False
10408	8.0	8.0	make	make	False	False	True	False	None	False
10408	84.0	8.0	score	make	False	False	False	False	None	True
10408	84.0	5.0	score	make	False	False	False	False	None	True
10408	10.0	8.0	make	make	False	False	True	False	None	True
10408	10.0	8.0	make	make	False	False	True	True	None	True
10408	8.0	8.0	make	make	False	False	True	False	None	False
10408	10.0	2.0	make	miss	False	False	False	False	None	True
10408	8.0	8.0	make	make	False	False	True	False	None	False
10408	10.0	2.0	make	miss	False	False	False	False	None	True
10408	8.0	8.0	make	make	False	False	True	False	None	False
10408	10.0	2.0	make	miss	False	False	False	False	None	True
10408	10.0	5.0	make	make	False	False	True	False	None	True
10408	8.0	2.0	make	miss	False	False	False	True	None	True
10408	10.0	5.0	make	make	False	False	True	False	None	True
10408	8.0	2.0	make	miss	False	False	False	True	None	True
10408	10.0	5.0	make	make	False	False	True	False	None	True
10408	8.0	2.0	make	miss	False	False	False	True	None	True
10408	84.0	5.0	score	make	False	False	False	False	None	True
10408	8.0	2.0	make	miss	False	False	False	True	None	True
10408	84.0	5.0	score	make	False	False	False	False	None	True
10408	10.0	8.0	make	make	False	False	True	True	None	True
10408	8.0	2.0	make	miss	False	False	False	True	None	True
10408	10.0	8.0	make	make	False	False	True	True	None	True
10408	8.0	2.0	make	miss	False	False	False	True	None	True
10408	10.0	8.0	make	make	False	False	True	True	None	True
10408	8.0	2.0	make	miss	False	False	False	True	None	True
10408	10.0	8.0	make	make	False	False	True	True	None	True
10408	8.0	2.0	make	miss	False	False	False	True	None	True
10408	8.0	2.0	make	miss	False	False	False	True	None	True
10408	10.0	8.0	make	make	False	False	True	False	None	True
10408	10.0	8.0	make	make	False	False	True	False	None	True
